sample_id,source_mat_id,imos_site_code,coastal_id,sample_type,utc_date_sampled,utc_time_sampled,collection_date,notes,depth,tot_depth_water_col,samp_size,samp_vol_we_dna_ext,sample_volume_notes,sample_integrity_warnings,temp,AM_internal_notes,dna_concentration_submitter,dna_concentration_submitter_meth,absorbance_260_280_ratio_submitter,absorbance_260_280_ratio_submitter_meth,ammonium,chlorophyll_a,chlorophyll_ctd,conductivity_aqueous,fluor,nitrate_nitrite,nitrite,oxygen,par,part_org_carb,ph,phosphate,salinity,salinity_lab,secchi_depth,silicate,transmittance,tss,turbidity,nitrate,tot_nitro,tot_phosp
102.100.100/402306,102.100.100/402306,CSBAI,,Coastal water,1/06/2023,21:08:00,2023-06-01T21:08:00Z,,2,,2,2,,,,,5.99,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402307,102.100.100/402307,CSBAI,,Coastal water,1/06/2023,21:13:00,2023-06-01T21:13:00Z,,2,,2,2,,,,,10,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402293,102.100.100/402293,CSTRP,,Coastal water,15/06/2023,1:57:00,2023-06-15T01:57:00Z,no picoplankton flow cytometry data - instrument error,2,,2,2,,,,,11.6,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402294,102.100.100/402294,CSTRP,,Coastal water,15/06/2023,2:04:00,2023-06-15T02:04:00Z,,2,,2,2,,,,,9.54,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402295,102.100.100/402295,CSTRP,,Coastal water,15/06/2023,2:13:00,2023-06-15T02:13:00Z,,2,,2,2,,,,,9.24,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402304,102.100.100/402304,CSBAI,,Coastal water,15/06/2023,23:03:00,2023-06-15T23:03:00Z,,2,,2,2,,,,,4.12,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402303,102.100.100/402303,CSBAI,,Coastal water,15/06/2023,23:08:00,2023-06-15T23:08:00Z,,2,,2,2,,,,,8.07,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402302,102.100.100/402302,CSBAI,,Coastal water,15/06/2023,23:13:00,2023-06-15T23:13:00Z,,2,,2,2,,,,,6.61,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400539,102.100.100/400539,CSTRM,WQQ761_D0,Coastal water,17/06/2023,23:09:00,2023-06-17T23:09:00Z,,2,8.5,1.9,1.9,,,24.187,,14.5,meth_3.3.3,,,0.12,0.778,1.095,,,0.03,0.01,,,15.863,,0.04,34.001,34.223,3,5,71.996,2.83,ND,,,
102.100.100/400540,102.100.100/400540,CSTRM,WQQ761_D0,Coastal water,17/06/2023,23:10:00,2023-06-17T23:10:00Z,,2,8.5,1.93,1.93,,,24.187,,11.1,meth_3.3.3,,,0.12,0.778,1.095,,,0.03,0.01,,,15.863,,0.04,34.001,34.223,3,5,71.996,2.83,ND,,,
102.100.100/400541,102.100.100/400541,CSTRM,WQQ761_D0,Coastal water,17/06/2023,23:11:00,2023-06-17T23:11:00Z,,2,8.5,2,2,,,24.187,,17.6,meth_3.3.3,,,0.12,0.778,1.095,,,0.03,0.01,,,15.863,,0.04,34.001,34.223,3,5,71.996,2.83,ND,,,
102.100.100/400542,102.100.100/400542,CSRMR,WQQ770_D0,Coastal water,19/06/2023,23:48:00,2023-06-19T23:48:00Z,,2,9,2,2,,,24.384,,11.9,meth_3.3.3,,,0.31,0.514,0.482,,,0.12,0.03,,,10.873,,0.05,33.839,33.889,4,4.965,79.958,1.915,ND,,,
102.100.100/400543,102.100.100/400543,CSRMR,WQQ770_D0,Coastal water,19/06/2023,23:51:00,2023-06-19T23:51:00Z,,2,9,2,2,,,24.384,,13.7,meth_3.3.3,,,0.31,0.514,0.482,,,0.12,0.03,,,10.873,,0.05,33.839,33.889,4,4.965,79.958,1.915,ND,,,
102.100.100/400544,102.100.100/400544,CSRMR,WQQ770_D0,Coastal water,19/06/2023,23:53:00,2023-06-19T23:53:00Z,,2,9,2,2,,,24.384,,10.5,meth_3.3.3,,,0.31,0.514,0.482,,,0.12,0.03,,,10.873,,0.05,33.839,33.889,4,4.965,79.958,1.915,ND,,,
102.100.100/402214,102.100.100/402214,CSLOR,EPA VIC Site_Id 369,Coastal water,20/06/2023,14:08:00,2023-06-20T14:08:00Z,Sample frozen after collection. Thawed and filtered on 27/6/23,1,5.2,2,2,,,11.2093,,4.22,meth_3.3.3,,,0.857,0.3,,,0.548,2.642,0.214,275.33,252.4,,7.943,3.164,34.522,,5.3,4.161,,1.1,0.178,2.43,2.6e-05,1.1e-05
102.100.100/402215,102.100.100/402215,CSLOR,EPA VIC Site_Id 369,Coastal water,20/06/2023,14:13:00,2023-06-20T14:13:00Z,Sample frozen after collection. Thawed and filtered on 27/6/23,1,5.2,2,2,,,11.2093,,5.25,meth_3.3.3,,,0.857,0.3,,,0.548,2.642,0.214,275.33,252.4,,7.943,3.164,34.522,,5.3,4.161,,1.1,0.178,2.43,2.6e-05,1.1e-05
102.100.100/402216,102.100.100/402216,CSLOR,EPA VIC Site_Id 369,Coastal water,20/06/2023,14:15:00,2023-06-20T14:15:00Z,Sample frozen after collection. Thawed and filtered on 27/6/23,1,5.2,2,2,,,11.2093,,2.96,meth_3.3.3,,,0.857,0.3,,,0.548,2.642,0.214,275.33,252.4,,7.943,3.164,34.522,,5.3,4.161,,1.1,0.178,2.43,2.6e-05,1.1e-05
102.100.100/402211,102.100.100/402211,CSHOB,EPA VIC Site_Id 1991,Coastal water,20/06/2023,23:25:00,2023-06-20T23:25:00Z,Sample frozen after collection. Thawed and filtered on 27/6/23,1,10,2,2,,,11.9749,,0.0191,meth_3.3.3,,,0.571,0.3,,,1.012,0.5,0.071,268.017,130.81,,7.885,1.485,31.727,,2.5,3.994,,2.1,3.142,0.428,2.1e-05,6e-06
102.100.100/402212,102.100.100/402212,CSHOB,EPA VIC Site_Id 1991,Coastal water,20/06/2023,23:30:00,2023-06-20T23:30:00Z,Sample frozen after collection. Thawed and filtered on 27/6/23,1,10,2,2,,,11.9749,,0.13,meth_3.3.3,,,0.571,0.3,,,1.012,0.5,0.071,268.017,130.81,,7.885,1.485,31.727,,2.5,3.994,,2.1,3.142,0.428,2.1e-05,6e-06
102.100.100/402213,102.100.100/402213,CSHOB,EPA VIC Site_Id 1991,Coastal water,20/06/2023,23:35:00,2023-06-20T23:35:00Z,Sample frozen after collection. Thawed and filtered on 27/6/23,1,10,2,2,,,11.9749,,0.00141,meth_3.3.3,,,0.571,0.3,,,1.012,0.5,0.071,268.017,130.81,,7.885,1.485,31.727,,2.5,3.994,,2.1,3.142,0.428,2.1e-05,6e-06
102.100.100/400545,102.100.100/400545,CSGNI,WQQ779_D0,Coastal water,21/06/2023,0:12:00,2023-06-21T00:12:00Z,,0,39.5,1.6,1.6,,,25.811,,2.49,meth_3.3.3,,,0.435,0.115,0.143,,,0.015,0.01,,,3.14,,0.105,34.877,34.895,10,1.39,96.892,0.09,ND,,,
102.100.100/400546,102.100.100/400546,CSGNI,WQQ779_D0,Coastal water,21/06/2023,0:14:00,2023-06-21T00:14:00Z,,0,39.5,2,2,,,25.811,,2.19,meth_3.3.3,,,0.435,0.115,0.143,,,0.015,0.01,,,3.14,,0.105,34.877,34.895,10,1.39,96.892,0.09,ND,,,
102.100.100/400547,102.100.100/400547,CSGNI,WQQ779_D0,Coastal water,21/06/2023,0:16:00,2023-06-21T00:16:00Z,,0,39.5,2,2,,,25.811,,2.13,meth_3.3.3,,,0.435,0.115,0.143,,,0.015,0.01,,,3.14,,0.105,34.877,34.895,10,1.39,96.892,0.09,ND,,,
102.100.100/400548,102.100.100/400548,CSGNI,WQQ779_D1,Coastal water,21/06/2023,0:22:00,2023-06-21T00:22:00Z,,36,39.5,2,2,,,25.745,,3.43,meth_3.3.3,,,0.4,0.211,0.894,,,0.02,0.01,,,3.948,,0.105,34.883,34.903,10,1.49,93.743,0.305,ND,,,
102.100.100/400549,102.100.100/400549,CSGNI,WQQ779_D1,Coastal water,21/06/2023,0:24:00,2023-06-21T00:24:00Z,,36,39.5,2,2,,,25.745,,3.54,meth_3.3.3,,,0.4,0.211,0.894,,,0.02,0.01,,,3.948,,0.105,34.883,34.903,10,1.49,93.743,0.305,ND,,,
102.100.100/400550,102.100.100/400550,CSGNI,WQQ779_D1,Coastal water,21/06/2023,0:27:00,2023-06-21T00:27:00Z,,36,39.5,2,2,,,25.745,,4.33,meth_3.3.3,,,0.4,0.211,0.894,,,0.02,0.01,,,3.948,,0.105,34.883,34.903,10,1.49,93.743,0.305,ND,,,
102.100.100/400551,102.100.100/400551,CSYKK,WQQ781_D0,Coastal water,21/06/2023,2:04:00,2023-06-21T02:04:00Z,,0,11,2,2,,,24.51,,12,meth_3.3.3,,,0.51,0.417,0.411,,,0.02,0.01,,,10.757,,0.045,33.622,33.587,5,9.66,72.646,1.88,ND,,,
102.100.100/400552,102.100.100/400552,CSYKK,WQQ781_D0,Coastal water,21/06/2023,2:06:00,2023-06-21T02:06:00Z,,0,11,2,2,,,24.51,,8.66,meth_3.3.3,,,0.51,0.417,0.411,,,0.02,0.01,,,10.757,,0.045,33.622,33.587,5,9.66,72.646,1.88,ND,,,
102.100.100/400553,102.100.100/400553,CSYKK,WQQ781_D0,Coastal water,21/06/2023,2:08:00,2023-06-21T02:08:00Z,,0,11,2,2,,,24.51,,8.41,meth_3.3.3,,,0.51,0.417,0.411,,,0.02,0.01,,,10.757,,0.045,33.622,33.587,5,9.66,72.646,1.88,ND,,,
102.100.100/400554,102.100.100/400554,CSYKK,WQQ781_D1,Coastal water,21/06/2023,2:10:00,2023-06-21T02:10:00Z,,8,11,1.8,1.8,,,24.254,,8.46,meth_3.3.3,,,0.205,0.483,0.664,,,0.01,0.01,,,9.415,,0.07,34.096,34.114,5,5.03,67.719,2.78,0.504,,,
102.100.100/400555,102.100.100/400555,CSYKK,WQQ781_D1,Coastal water,21/06/2023,2:12:00,2023-06-21T02:12:00Z,,8,11,2,2,,,24.254,,8.53,meth_3.3.3,,,0.205,0.483,0.664,,,0.01,0.01,,,9.415,,0.07,34.096,34.114,5,5.03,67.719,2.78,0.504,,,
102.100.100/400556,102.100.100/400556,CSYKK,WQQ781_D1,Coastal water,21/06/2023,2:14:00,2023-06-21T02:14:00Z,,8,11,2,2,,,24.254,,8.08,meth_3.3.3,,,0.205,0.483,0.664,,,0.01,0.01,,,9.415,,0.07,34.096,34.114,5,5.03,67.719,2.78,0.504,,,
102.100.100/400557,102.100.100/400557,CSPTD,WQQ783_D0,Coastal water,21/06/2023,5:15:00,2023-06-21T05:15:00Z,,0,16,2,2,,,24.817,,13.2,meth_3.3.3,,,0.18,0.343,0.524,,,0.01,0.01,,,10.432,,0.035,34.406,34.426,4,2.6,80.234,1.11,ND,,,
102.100.100/400558,102.100.100/400558,CSPTD,WQQ783_D0,Coastal water,21/06/2023,5:18:00,2023-06-21T05:18:00Z,,0,16,2,2,,,24.817,,10.2,meth_3.3.3,,,0.18,0.343,0.524,,,0.01,0.01,,,10.432,,0.035,34.406,34.426,4,2.6,80.234,1.11,ND,,,
102.100.100/400559,102.100.100/400559,CSPTD,WQQ783_D0,Coastal water,21/06/2023,5:21:00,2023-06-21T05:21:00Z,,0,16,2,2,,,24.817,,14.4,meth_3.3.3,,,0.18,0.343,0.524,,,0.01,0.01,,,10.432,,0.035,34.406,34.426,4,2.6,80.234,1.11,ND,,,
102.100.100/400560,102.100.100/400560,CSPTD,WQQ783_D1,Coastal water,21/06/2023,5:23:00,2023-06-21T05:23:00Z,,13,16,2,2,,,24.584,,9.58,meth_3.3.3,,,0.155,0.467,0.713,,,0.01,0.01,,,7.965,,0.045,34.397,34.408,4,2.655,73.338,1.735,ND,,,
102.100.100/400561,102.100.100/400561,CSPTD,WQQ783_D1,Coastal water,21/06/2023,5:26:00,2023-06-21T05:26:00Z,,13,16,2,2,,,24.584,,10.5,meth_3.3.3,,,0.155,0.467,0.713,,,0.01,0.01,,,7.965,,0.045,34.397,34.408,4,2.655,73.338,1.735,ND,,,
102.100.100/400562,102.100.100/400562,CSPTD,WQQ783_D1,Coastal water,21/06/2023,5:28:00,2023-06-21T05:28:00Z,,13,16,2,2,,,24.584,,6.84,meth_3.3.3,,,0.155,0.467,0.713,,,0.01,0.01,,,7.965,,0.045,34.397,34.408,4,2.655,73.338,1.735,ND,,,
102.100.100/400563,102.100.100/400563,CSCTL,WQQ784_D0,Coastal water,21/06/2023,22:19:00,2023-06-21T22:19:00Z,,0,19,2,2,,,24.531,,10.4,meth_3.3.3,,,0.285,0.125,0.279,,,0.015,0.01,,,4.007,,0.06,33.99,34.016,11,4.505,91.656,0.255,ND,,,
102.100.100/400564,102.100.100/400564,CSCTL,WQQ784_D0,Coastal water,21/06/2023,22:21:00,2023-06-21T22:21:00Z,,0,19,1.93,1.93,,,24.531,,8.09,meth_3.3.3,,,0.285,0.125,0.279,,,0.015,0.01,,,4.007,,0.06,33.99,34.016,11,4.505,91.656,0.255,ND,,,
102.100.100/400565,102.100.100/400565,CSCTL,WQQ784_D0,Coastal water,21/06/2023,22:23:00,2023-06-21T22:23:00Z,,0,19,2,2,,,24.531,,7.61,meth_3.3.3,,,0.285,0.125,0.279,,,0.015,0.01,,,4.007,,0.06,33.99,34.016,11,4.505,91.656,0.255,ND,,,
102.100.100/400566,102.100.100/400566,CSCTL,WQQ784_D1,Coastal water,21/06/2023,22:25:00,2023-06-21T22:25:00Z,,15,19,2,2,,,24.783,,5.36,meth_3.3.3,,,0.47,0.203,0.3,,,0.035,0.01,,,3.832,,0.065,34.365,34.361,11,3.64,89.041,0.255,ND,,,
102.100.100/400567,102.100.100/400567,CSCTL,WQQ784_D1,Coastal water,21/06/2023,22:28:00,2023-06-21T22:28:00Z,,15,19,2,2,,,24.783,,9.56,meth_3.3.3,,,0.47,0.203,0.3,,,0.035,0.01,,,3.832,,0.065,34.365,34.361,11,3.64,89.041,0.255,ND,,,
102.100.100/400568,102.100.100/400568,CSCTL,WQQ784_D1,Coastal water,21/06/2023,22:30:00,2023-06-21T22:30:00Z,,15,19,2,2,,,24.783,,9.8,meth_3.3.3,,,0.47,0.203,0.3,,,0.035,0.01,,,3.832,,0.065,34.365,34.361,11,3.64,89.041,0.255,ND,,,
102.100.100/400569,102.100.100/400569,CSDBI,WQQ782_D0,Coastal water,22/06/2023,3:12:00,2023-06-22T03:12:00Z,,0,21,2,2,,,25.148,,9.28,meth_3.3.3,,,0.295,0.237,0.219,,,0.02,0.01,,,8.707,,0.065,34.743,34.702,7,1.68,91.121,0.785,ND,,,
102.100.100/400570,102.100.100/400570,CSDBI,WQQ782_D0,Coastal water,22/06/2023,3:14:00,2023-06-22T03:14:00Z,,0,21,2,2,,,25.148,,6.83,meth_3.3.3,,,0.295,0.237,0.219,,,0.02,0.01,,,8.707,,0.065,34.743,34.702,7,1.68,91.121,0.785,ND,,,
102.100.100/400571,102.100.100/400571,CSDBI,WQQ782_D0,Coastal water,22/06/2023,3:16:00,2023-06-22T03:16:00Z,,0,21,2,2,,,25.148,,5.67,meth_3.3.3,,,0.295,0.237,0.219,,,0.02,0.01,,,8.707,,0.065,34.743,34.702,7,1.68,91.121,0.785,ND,,,
102.100.100/400572,102.100.100/400572,CSDBI,WQQ782_D1,Coastal water,22/06/2023,3:18:00,2023-06-22T03:18:00Z,,17,21,2,2,,,25.097,,8.18,meth_3.3.3,,,0.315,0.285,0.404,,,0.01,0.01,,,5.157,,0.07,34.757,34.762,7,1.67,88.951,1.06,ND,,,
102.100.100/400573,102.100.100/400573,CSDBI,WQQ782_D1,Coastal water,22/06/2023,3:20:00,2023-06-22T03:20:00Z,,17,21,2,2,,,25.097,,5.73,meth_3.3.3,,,0.315,0.285,0.404,,,0.01,0.01,,,5.157,,0.07,34.757,34.762,7,1.67,88.951,1.06,ND,,,
102.100.100/400574,102.100.100/400574,CSDBI,WQQ782_D1,Coastal water,22/06/2023,3:23:00,2023-06-22T03:23:00Z,,17,21,2,2,,,25.097,,4.14,meth_3.3.3,,,0.315,0.285,0.404,,,0.01,0.01,,,5.157,,0.07,34.757,34.762,7,1.67,88.951,1.06,ND,,,
102.100.100/400575,102.100.100/400575,CSFLB,WQQ780_D0,Coastal water,22/06/2023,5:13:00,2023-06-22T05:13:00Z,,0,8.5,1.9,1.9,,,24.64,,10.1,meth_3.3.3,,,0.58,0.275,0.358,,,0.015,0.01,,,9.248,,0.075,,34.347,4,2.965,77.213,1.79,0.056,,,
102.100.100/400576,102.100.100/400576,CSFLB,WQQ780_D0,Coastal water,22/06/2023,5:15:00,2023-06-22T05:15:00Z,,0,8.5,2,2,,,24.64,,12.7,meth_3.3.3,,,0.58,0.275,0.358,,,0.015,0.01,,,9.248,,0.075,,34.347,4,2.965,77.213,1.79,0.056,,,
102.100.100/400577,102.100.100/400577,CSFLB,WQQ780_D0,Coastal water,22/06/2023,5:16:00,2023-06-22T05:16:00Z,,0,8.5,2,2,,,24.64,,14.1,meth_3.3.3,,,0.58,0.275,0.358,,,0.015,0.01,,,9.248,,0.075,,34.347,4,2.965,77.213,1.79,0.056,,,
102.100.100/400578,102.100.100/400578,CSFLB,WQQ780_D1,Coastal water,22/06/2023,5:18:00,2023-06-22T05:18:00Z,,5,8.5,2,2,,,24.611,,12.7,meth_3.3.3,,,0.265,0.308,0.479,,,0.01,0.01,,,8.557,,0.05,,34.341,4,3.325,78.56,1.765,ND,,,
102.100.100/400579,102.100.100/400579,CSFLB,WQQ780_D1,Coastal water,22/06/2023,5:20:00,2023-06-22T05:20:00Z,,5,8.5,2,2,,,24.611,,15.1,meth_3.3.3,,,0.265,0.308,0.479,,,0.01,0.01,,,8.557,,0.05,,34.341,4,3.325,78.56,1.765,ND,,,
102.100.100/138990,102.100.100/138990,CSFLB,WQQ780_D1,Coastal water,22/06/2023,5:22:00,2023-06-22T05:22:00Z,,5,8.5,2,2,,,24.611,,9.44,meth_3.3.3,,,0.265,0.308,0.479,,,0.01,0.01,,,8.557,,0.05,,34.341,4,3.325,78.56,1.765,ND,,,
102.100.100/402296,102.100.100/402296,CSTRP,,Coastal water,29/06/2023,0:06:00,2023-06-29T00:06:00Z,,2,,2,2,,,,,23.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402297,102.100.100/402297,CSTRP,,Coastal water,29/06/2023,0:12:00,2023-06-29T00:12:00Z,,2,,2,2,,,,,20.8,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402298,102.100.100/402298,CSTRP,,Coastal water,29/06/2023,0:18:00,2023-06-29T00:18:00Z,,2,,2,2,,,,,19.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402301,102.100.100/402301,CSBAI,,Coastal water,29/06/2023,19:03:00,2023-06-29T19:03:00Z,,2,,2,2,,,,,5.46,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402300,102.100.100/402300,CSBAI,,Coastal water,29/06/2023,19:08:00,2023-06-29T19:08:00Z,,2,,2,2,,,,,7.23,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402299,102.100.100/402299,CSBAI,,Coastal water,29/06/2023,19:13:00,2023-06-29T19:13:00Z,,2,,2,2,,,,,2.14,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403361,102.100.100/403361,CSTRP,,Coastal water,13/07/2023,1:30:00,2023-07-13T01:30:00Z,,2,,2,2,,,,,21,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403362,102.100.100/403362,CSTRP,,Coastal water,13/07/2023,1:30:00,2023-07-13T01:30:00Z,,2,,2,2,,,,,17.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403363,102.100.100/403363,CSTRP,,Coastal water,13/07/2023,1:30:00,2023-07-13T01:30:00Z,,2,,2,2,,,,,18.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403396,102.100.100/403396,CSBAI,,Coastal water,13/07/2023,21:40:00,2023-07-13T21:40:00Z,,2,,2,2,,,,,5.26,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403395,102.100.100/403395,CSBAI,,Coastal water,13/07/2023,21:45:00,2023-07-13T21:45:00Z,,2,,2,2,,,,,5.86,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403394,102.100.100/403394,CSBAI,,Coastal water,13/07/2023,21:50:00,2023-07-13T21:50:00Z,,2,,2,2,,,,,6.46,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402220,102.100.100/402220,CSLOR,EPA VIC Site_Id 369,Coastal water,26/07/2023,4:00:00,2023-07-26T04:00:00Z,,1,5.3,2,2,,,,,12.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/139061,102.100.100/139061,CSLOR,EPA VIC Site_Id 369,Coastal water,26/07/2023,4:05:00,2023-07-26T04:05:00Z,,1,5.3,2,2,,,,,5.01,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/139062,102.100.100/139062,CSLOR,EPA VIC Site_Id 369,Coastal water,26/07/2023,4:10:00,2023-07-26T04:10:00Z,,1,5.3,2,2,,,,,7.43,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402217,102.100.100/402217,CSHOB,EPA VIC Site_Id 1991,Coastal water,26/07/2023,5:50:00,2023-07-26T05:50:00Z,,1,9.7,2,2,,,,,8.89,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402218,102.100.100/402218,CSHOB,EPA VIC Site_Id 1991,Coastal water,26/07/2023,5:52:00,2023-07-26T05:52:00Z,,1,9.7,2,2,,,,,6.55,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/402219,102.100.100/402219,CSHOB,EPA VIC Site_Id 1991,Coastal water,26/07/2023,5:55:00,2023-07-26T05:55:00Z,,1,9.7,2,2,,,,,8.71,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403364,102.100.100/403364,CSTRP,,Coastal water,27/07/2023,1:30:00,2023-07-27T01:30:00Z,,2,,2,2,,,,,15.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403365,102.100.100/403365,CSTRP,,Coastal water,27/07/2023,1:30:00,2023-07-27T01:30:00Z,,2,,2,2,,,,,16.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403366,102.100.100/403366,CSTRP,,Coastal water,27/07/2023,1:30:00,2023-07-27T01:30:00Z,,2,,2,2,,,,,16.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403391,102.100.100/403391,CSBAI,,Coastal water,27/07/2023,21:10:00,2023-07-27T21:10:00Z,,2,,2,2,,,,,14.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403392,102.100.100/403392,CSBAI,,Coastal water,27/07/2023,21:15:00,2023-07-27T21:15:00Z,,2,,2,2,,,,,14,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403393,102.100.100/403393,CSBAI,,Coastal water,27/07/2023,21:20:00,2023-07-27T21:20:00Z,,2,,2,2,,,,,14.4,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403367,102.100.100/403367,CSTRP,,Coastal water,10/08/2023,0:44:00,2023-08-10T00:44:00Z,,2,,2,2,,,,,25,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403368,102.100.100/403368,CSTRP,,Coastal water,10/08/2023,0:47:00,2023-08-10T00:47:00Z,,2,,2,2,,,,,22.8,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403369,102.100.100/403369,CSTRP,,Coastal water,10/08/2023,0:52:00,2023-08-10T00:52:00Z,,2,,2,2,,,,,24.6,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403388,102.100.100/403388,CSBAI,,Coastal water,10/08/2023,20:40:00,2023-08-10T20:40:00Z,,2,,2,2,,,,,10.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403389,102.100.100/403389,CSBAI,,Coastal water,10/08/2023,20:45:00,2023-08-10T20:45:00Z,,2,,2,2,,,,,5.39,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403390,102.100.100/403390,CSBAI,,Coastal water,10/08/2023,20:50:00,2023-08-10T20:50:00Z,,2,,2,2,,,,,5.6,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403370,102.100.100/403370,CSTRP,,Coastal water,24/08/2023,0:59:00,2023-08-24T00:59:00Z,,2,,2,2,,,,,29.6,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403371,102.100.100/403371,CSTRP,,Coastal water,24/08/2023,1:05:00,2023-08-24T01:05:00Z,,2,,2,2,,,,,23,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/139063,102.100.100/139063,CSLOR,EPA VIC Site_Id 369,Coastal water,24/08/2023,1:08:00,2023-08-24T01:08:00Z,,2,5.5,2,2,,,11.6,,9.73,meth_3.3.3,,,,,,3.972,,,,262.516,,,,,35.1,,,,,,,,,
102.100.100/403397,102.100.100/403397,CSLOR,EPA VIC Site_Id 369,Coastal water,24/08/2023,1:11:00,2023-08-24T01:11:00Z,,2,5.5,2,2,,,11.6,,7.11,meth_3.3.3,,,,,,3.972,,,,262.516,,,,,35.1,,,,,,,,,
102.100.100/403372,102.100.100/403372,CSTRP,,Coastal water,24/08/2023,1:11:00,2023-08-24T01:11:00Z,,2,,2,2,,,,,34,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403398,102.100.100/403398,CSLOR,EPA VIC Site_Id 369,Coastal water,24/08/2023,1:14:00,2023-08-24T01:14:00Z,,2,5.5,2,2,,,11.6,,12.4,meth_3.3.3,,,,,,3.972,,,,262.516,,,,,35.1,,,,,,,,,
102.100.100/403399,102.100.100/403399,CSHOB,EPA VIC Site_Id 1991,Coastal water,24/08/2023,2:34:00,2023-08-24T02:34:00Z,,2,10.4,2,2,,,11.6,,23.9,meth_3.3.3,,,,,,3.875,,,,293.768,,,,,34.2,,,,,,,,,
102.100.100/403400,102.100.100/403400,CSHOB,EPA VIC Site_Id 1991,Coastal water,24/08/2023,2:37:00,2023-08-24T02:37:00Z,,2,10.4,2,2,,,11.6,,11.6,meth_3.3.3,,,,,,3.875,,,,293.768,,,,,34.2,,,,,,,,,
102.100.100/403401,102.100.100/403401,CSHOB,EPA VIC Site_Id 1991,Coastal water,24/08/2023,2:40:00,2023-08-24T02:40:00Z,,2,10.4,2,2,,,11.6,,17.8,meth_3.3.3,,,,,,3.875,,,,293.768,,,,,34.2,,,,,,,,,
102.100.100/403385,102.100.100/403385,CSBAI,,Coastal water,24/08/2023,23:45:00,2023-08-24T23:45:00Z,,2,,2,2,,,,,42.5,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403386,102.100.100/403386,CSBAI,,Coastal water,24/08/2023,23:50:00,2023-08-24T23:50:00Z,,2,,2,2,,,,,8.87,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/403387,102.100.100/403387,CSBAI,,Coastal water,24/08/2023,23:55:00,2023-08-24T23:55:00Z,,2,,2,2,,,,,45.6,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
